HarvestYear,ID2,Latitude,Longitude,SampleID,Crop,GrainYieldDryPerArea,BiomassDryPerArea,GrainMoisture,GrainYield125PerArea,CropExists,Comments
2017,571,46.782892509944524,-117.08777154375217,CW571_Bio_SW_2017,SW,274.89337270341207,594.5291994750656,1.1,285.67265419947506,1.0,
2017,572,46.78286949695681,-117.0874718914214,CW572_Bio_SW_2017,SW,216.6584645669291,470.6774934383202,2.7,227.98449803149606,1.0,
2017,573,46.7832758303336,-117.0936573372893,CW573_Bio_SW_2017,SW,381.1105643044619,791.379593175853,5.0,393.82279363517057,1.0,
2017,574,46.7833467579252,-117.09339135832637,CW574_Bio_SW_2017,SW,364.29625984251965,739.2962598425197,4.3,378.1941437007874,1.0,
2017,575,46.783212132483335,-117.09309512384566,CW575_Bio_SW_2017,SW,345.8415354330708,802.4524278215223,2.5,358.32103018372703,1.0,
2017,576,46.78337488246259,-117.09264832649104,CW576_Bio_SW_2017,SW,345.02132545931755,733.9648950131234,1.7,359.10941601049865,1.0,
2017,577,46.783266196886096,-117.09216514880472,CW577_Bio_SW_2017,SW,233.0626640419947,455.5036089238845,1.9,240.07783792650918,1.0,
2017,578,46.78320478765165,-117.09164213123974,CW578_Bio_SW_2017,SW,312.21292650918633,743.3973097112861,5.0,320.6395587270341,1.0,
2017,579,46.78319447782828,-117.0913337720038,CW579_Bio_SW_2017,SW,399.9753937007874,822.5475721784777,3.4,411.3173802493438,1.0,
2017,580,46.7832162800082,-117.0908250831616,CW580_Bio_SW_2017,SW,171.13681102362204,363.2299868766404,2.7,177.55142716535434,1.0,
2017,581,46.783241027758116,-117.09059074909827,CW581_Bio_SW_2017,SW,194.10269028871392,415.31332020997377,5.2,200.35141896325462,1.0,
2017,582,46.78318268718216,-117.08998351114279,CW582_Bio_SW_2017,SW,150.2214566929134,336.5731627296588,4.3,154.99614501312337,1.0,
2017,583,46.78320790724315,-117.0897613171144,CW583_Bio_SW_2017,SW,175.6479658792651,421.875,3.2,182.57008694225723,1.0,
2017,584,46.78334268713578,-117.08938383436916,CW584_Bio_SW_2017,SW,374.9589895013123,769.2339238845144,4.3,386.1813484251968,1.0,
2017,585,46.78325448393011,-117.08902883316766,CW585_Bio_SW_2017,SW,450.0082020997375,968.9550524934382,3.5,466.3701607611548,1.0,
2017,586,46.78314411618776,-117.08838066987502,CW586_Bio_SW_2017,SW,355.27395013123356,721.6617454068241,4.9,370.80167322834643,1.0,
2017,587,46.78317461950848,-117.0882139275734,CW587_Bio_SW_2017,SW,284.7358923884514,517.4294619422573,5.3,293.8064304461942,1.0,
2017,588,46.78325330116895,-117.08786542682515,CW588_Bio_SW_2017,SW,270.79232283464563,537.114501312336,4.6,278.02481135170603,1.0,
2017,589,46.783468541889654,-117.09361108553458,CW589_Bio_SW_2017,SW,211.73720472440942,431.30741469816275,2.1,220.17519685039366,1.0,
2017,590,46.78354072106733,-117.0933326093377,CW590_Bio_SW_2017,SW,199.84416010498688,418.5941601049869,1.6,208.4377870734908,1.0,
2017,591,46.78353660248769,-117.09288337978954,CW591_Bio_SW_2017,SW,261.77001312335955,510.4576771653543,2.8,272.7653789370078,1.0,
2017,592,46.783589919852915,-117.09258705148679,CW592_Bio_SW_2017,SW,395.87434383202094,785.2280183727034,3.6,408.3303395669291,1.0,
2017,593,46.78357009169663,-117.09222091680816,CW593_Bio_SW_2017,SW,392.1833989501312,830.3395669291339,3.3,409.90305118110234,1.0,
2017,594,46.783461446101015,-117.09183595133884,CW594_Bio_SW_2017,SW,246.59612860892386,564.5915354330708,2.6,254.33304625984252,1.0,
2017,595,46.783433108011394,-117.0913600155669,CW595_Bio_SW_2017,SW,220.34940944881888,528.5022965879265,3.6,228.34879429133858,1.0,
2017,596,46.78341267158476,-117.09099861841361,CW596_Bio_SW_2017,SW,208.86646981627297,413.6729002624672,2.2,216.80934219160105,1.0,
2017,597,46.783624065646514,-117.09058269478696,CW597_Bio_SW_2017,SW,302.7805118110236,583.0462598425197,3.0,314.0311269685039,1.0,
2017,598,46.78343704929679,-117.09020279094113,CW598_Bio_SW_2017,SW,263.41043307086613,605.6020341207349,4.6,273.1572752624672,1.0,
2017,599,46.78363015491728,-117.08973320480561,CW599_Bio_SW_2017,SW,302.7805118110236,574.8441601049868,5.1,311.972687007874,1.0,
2017,600,46.78357216439849,-117.08941109090628,CW600_Bio_SW_2017,SW,304.4209317585302,579.3553149606299,3.8,312.18261975065616,1.0,
2017,601,46.78358737280129,-117.08902678877877,CW601_Bio_SW_2017,SW,370.4478346456693,786.0482283464567,4.0,383.69238024934384,1.0,
2017,602,46.78361996772253,-117.08854010440827,CW602_Bio_SW_2017,SW,326.5666010498687,689.2634514435696,3.2,341.6969734251968,1.0,
2017,603,46.78341496274188,-117.08820784320719,CW603_Bio_SW_2017,SW,238.39402887139104,526.0416666666666,4.0,247.53342355643045,1.0,
2017,604,46.783439299175136,-117.08786761273672,CW604_Bio_SW_2017,SW,386.0318241469816,837.7214566929133,4.3,391.0624179790026,1.0,
2017,605,46.78373164465149,-117.0935577666458,CW605_Bio_SW_2017,SW,155.5528215223097,368.1512467191601,1.8,155.85346948818898,1.0,
2017,606,46.783870017514566,-117.09325688783791,CW606_Bio_SW_2017,SW,286.7864173228346,612.1637139107611,2.4,300.8515009842519,1.0,
2017,607,46.7838944769831,-117.09283014457823,CW607_Bio_SW_2017,SW,230.60203412073488,563.7713254593176,2.4,239.8955462598425,1.0,
2017,608,46.78373954310271,-117.09252306084029,CW608_Bio_SW_2017,SW,411.4583333333333,854.1256561679788,4.8,427.681717519685,1.0,
2017,609,46.78385462568746,-117.09197155833401,CW609_Bio_SW_2017,SW,106.34022309711285,482.9806430446194,1.9,108.99434055118111,1.0,
2017,610,46.783728835441046,-117.09180542579142,CW610_Bio_SW_2017,SW,250.2870734908136,550.2378608923884,3.0,258.34707185039366,1.0,
2017,611,46.783711314256315,-117.09146289783122,CW611_Bio_SW_2017,SW,110.85137795275591,241.42880577427823,2.1,114.23031496062991,1.0,
2017,612,46.78387880080069,-117.09085797062536,CW612_Bio_SW_2017,SW,276.94389763779526,605.6020341207349,2.9,287.79888451443566,1.0,
2017,613,46.78387772942478,-117.09038722653294,CW613_Bio_SW_2017,SW,247.8264435695538,508.4071522309711,4.4,255.04400426509181,1.0,
2017,614,46.78386835974207,-117.08998631929897,CW614_Bio_SW_2017,SW,140.78904199475065,304.1748687664042,4.2,142.70337106299215,1.0,
2017,615,46.78377270604597,-117.08979344147085,CW615_Bio_SW_2017,SW,255.20833333333331,528.5022965879265,2.8,266.01710137795277,1.0,
2017,616,46.78380451630245,-117.08937900375237,CW616_Bio_SW_2017,SW,240.8546587926509,622.4163385826771,2.4,250.73216043307087,1.0,
2017,617,46.78369158527443,-117.08908852453624,CW617_Bio_SW_2017,SW,330.66765091863516,637.1801181102362,4.3,339.14558727034114,1.0,
2017,618,46.78376079826655,-117.0884228482183,CW618_Bio_SW_2017,SW,303.19061679790025,664.6571522309711,3.5,316.62032480314963,1.0,
2017,619,46.783844669699015,-117.08803927901296,CW619_Bio_SW_2017,SW,238.80413385826768,531.7831364829397,4.6,248.81959481627294,1.0,
2017,620,46.78376777650997,-117.08778358290525,CW620_Bio_SW_2017,SW,399.5652887139107,782.7673884514436,5.3,412.0675853018372,1.0,
2017,621,46.78415263311209,-117.0936964616513,CW621_Bio_SW_2017,SW,176.05807086614172,455.91371391076115,1.4,184.2098507217848,1.0,
2017,622,46.7839574639489,-117.0933714076814,CW622_Bio_SW_2017,SW,121.10400262467192,309.50623359580055,0.8,127.02760006561681,1.0,
2017,623,46.78404897639541,-117.09286570457631,CW623_Bio_SW_2017,SW,338.8697506561679,714.2798556430446,0.8,356.52932250656164,1.0,
2017,624,46.783995444335474,-117.09258084862017,CW624_Bio_SW_2017,SW,431.143372703412,832.8001968503937,5.2,446.33526082677156,1.0,
2017,625,46.78404245800532,-117.09222264291458,CW625_Bio_SW_2017,SW,392.5935039370078,824.1879921259842,3.0,406.5385088582677,1.0,
2017,626,46.784020416184845,-117.09180669397796,CW626_Bio_SW_2017,SW,251.1072834645669,631.4386482939633,1.9,260.48876312335955,1.0,
2017,627,46.7839878176636,-117.09129571033554,CW627_Bio_SW_2017,SW,483.636811023622,947.6295931758528,5.0,496.9847030839894,1.0,
2017,628,46.78403798465622,-117.09110629753704,CW628_Bio_SW_2017,SW,246.1860236220472,528.9124015748032,3.7,253.12598425196848,1.0,
2017,629,46.78410955938267,-117.09038362730638,CW629_Bio_SW_2017,SW,366.7568897637795,675.3198818897638,5.2,376.3684793307086,1.0,
2017,630,46.78396435140412,-117.09023194937875,CW630_Bio_SW_2017,SW,132.9970472440945,274.2372047244095,4.6,136.86626476377953,1.0,
2017,631,46.7839522432807,-117.08972531345766,CW631_Bio_SW_2017,SW,377.41961942257217,729.0436351706037,4.4,389.3710219816272,1.0,
2017,632,46.784179427401206,-117.08925056101573,CW632_Bio_SW_2017,SW,148.58103674540683,336.9832677165354,4.5,154.26673228346456,1.0,
2017,633,46.78411710130775,-117.0891276784464,CW633_Bio_SW_2017,SW,283.09547244094483,626.1072834645669,2.5,296.9693241469816,1.0,
2017,634,46.78409380977482,-117.08836024879912,CW634_Bio_SW_2017,SW,465.18208661417316,671.628937007874,4.5,479.36515748031485,1.0,
2017,635,46.78406297352955,-117.08807852032956,CW635_Bio_SW_2017,SW,224.86056430446192,489.9524278215223,4.2,234.1969734251968,1.0,
2017,636,46.78413590835181,-117.08790045220091,CW636_Bio_SW_2017,SW,262.1801181102362,542.4458661417323,4.4,271.0036499343832,1.0,
2017,637,46.78424142468244,-117.0934089809009,CW637_Bio_SW_2017,SW,135.86778215223097,309.50623359580055,3.9,141.76254921259843,1.0,
2017,638,46.784336921576674,-117.09296484908671,CW638_Bio_SW_2017,SW,222.8100393700787,512.5082020997376,2.0,231.2506151574803,1.0,
2017,639,46.7843748183219,-117.09252325879555,CW639_Bio_SW_2017,SW,278.99442257217845,632.6689632545931,3.3,288.0920275590551,1.0,
2017,640,46.78430609869776,-117.0921666817542,CW640_Bio_SW_2017,SW,207.2260498687664,439.5095144356955,3.9,216.14000984251967,1.0,
2017,641,46.784379601957475,-117.09165023157958,CW641_Bio_SW_2017,SW,301.9603018372703,636.3599081364829,4.7,314.01878280839895,1.0,
2017,642,46.784350523919926,-117.09131243867621,CW642_Bio_SW_2017,SW,400.79560367454064,835.6709317585302,5.8,413.2087024278215,1.0,
2017,643,46.7842648205134,-117.09089011306764,CW643_Bio_SW_2017,SW,305.24114173228344,633.4891732283464,2.1,318.42322834645665,1.0,
2017,644,46.78427911825932,-117.09036232953666,CW644_Bio_SW_2017,SW,295.8087270341207,633.4891732283464,3.8,307.7247785433071,1.0,
2017,645,46.784390767686894,-117.09003749567043,CW645_Bio_SW_2017,SW,197.38353018372703,421.875,2.2,205.95304297900265,1.0,
2017,646,46.78427781307954,-117.08959562898214,CW646_Bio_SW_2017,SW,245.77591863517057,533.8336614173228,4.6,253.6871309055118,1.0,
2017,647,46.78425961453295,-117.08921760594961,CW647_Bio_SW_2017,SW,210.5068897637795,454.6833989501312,2.6,219.62873195538054,1.0,
2017,648,46.78435461964322,-117.08879930105647,CW648_Bio_SW_2017,SW,397.9248687664042,804.0928477690288,4.7,413.489747375328,1.0,
2017,649,46.784474921887615,-117.08864628173632,CW649_Bio_SW_2017,SW,304.4209317585302,,4.6,318.73511318897636,1.0,"Dried total biomass data missing, not present in any DET version"
2017,650,46.784338758429314,-117.08807776677399,CW650_Bio_SW_2017,SW,236.34350393700785,502.66568241469815,2.8,248.02169455380573,1.0,
2017,651,46.784214570969844,-117.08769481371289,CW651_Bio_SW_2017,SW,94.44717847769029,232.40649606299212,3.7,98.29658792650918,1.0,
2017,652,46.784565597557865,-117.09278080882513,CW652_Bio_SW_2017,SW,149.4012467191601,340.2641076115486,2.1,155.43110236220474,1.0,
2017,653,46.784692857943824,-117.09242237453469,CW653_Bio_SW_2017,SW,178.51870078740157,439.5095144356955,3.8,186.47149770341207,1.0,
2017,654,46.78472942445229,-117.09211102724315,CW654_Bio_SW_2017,SW,151.04166666666666,363.64009186351706,3.9,157.35063976377953,1.0,
2017,655,46.78462563961894,-117.09164433293324,CW655_Bio_SW_2017,SW,391.77329396325456,879.9622703412073,4.3,411.4741633858267,1.0,
2017,656,46.78450731628342,-117.09140119632397,CW656_Bio_SW_2017,SW,459.0305118110236,867.659120734908,3.4,475.74651410761146,1.0,
2017,657,46.78473633235137,-117.0911081159973,CW657_Bio_SW_2017,SW,233.882874015748,503.8959973753281,4.7,241.95759514435693,1.0,
2017,658,46.784566492239634,-117.09056682942145,CW658_Bio_SW_2017,SW,175.23786089238845,402.6000656167979,1.8,183.54662893700788,1.0,
2017,659,46.784496198462016,-117.08998554626173,CW659_Bio_SW_2017,SW,157.60334645669292,368.97145669291336,2.7,165.84375,1.0,
2017,660,46.784732296064306,-117.08986228413362,CW660_Bio_SW_2017,SW,142.4294619422572,319.75885826771656,1.7,147.815124671916,1.0,
2017,661,46.78456075198121,-117.08939273622153,CW661_Bio_SW_2017,SW,170.31660104986875,444.84087926509187,1.5,179.49187992125985,1.0,
2017,662,46.78455081616324,-117.08897542497054,CW662_Bio_SW_2017,SW,226.50098425196848,509.63746719160105,3.8,235.95353510498683,1.0,
2017,663,46.78470963202773,-117.08852147123825,CW663_Bio_SW_2017,SW,136.2778871391076,299.66371391076115,4.5,141.4222440944882,1.0,
2017,664,46.78450467643809,-117.0882156406765,CW664_Bio_SW_2017,SW,408.99770341207346,816.3959973753281,4.0,426.85387959317586,1.0,
2017,665,46.784843661816346,-117.08819626521303,CW665_Bio_SW_2017,SW,118.23326771653544,239.78838582677167,4.2,117.38718011811022,1.0,
2017,666,46.784780011653574,-117.0885835395596,CW666_Bio_SW_2017,SW,190.82185039370077,419.41437007874015,2.7,197.81471456692913,1.0,
2017,667,46.78482306685132,-117.0924147085785,CW667_Bio_SW_2017,SW,82.14402887139107,231.17618110236222,1.1,86.02616469816273,1.0,
2017,668,46.78499880773348,-117.09231161524345,CW668_Bio_SW_2017,SW,96.08759842519684,249.63090551181102,2.4,101.27718996062993,1.0,
2017,669,46.78485444763441,-117.09162020724554,CW669_Bio_SW_2017,SW,136.2778871391076,324.2700131233596,2.3,141.5914534120735,1.0,
2017,670,46.78481154723326,-117.09135358599005,CW670_Bio_SW_2017,SW,130.126312335958,358.71883202099735,3.0,136.20140255905514,1.0,
2017,671,46.78480589674296,-117.09102760303982,CW671_Bio_SW_2017,SW,130.9465223097113,304.58497375328085,3.2,135.95263287401576,1.0,
2017,672,46.78490729965393,-117.09071826478312,CW672_Bio_SW_2017,SW,171.13681102362204,413.6729002624672,1.1,177.85441272965878,1.0,
2017,673,46.78484243446261,-117.09022135738049,CW673_Bio_SW_2017,SW,120.69389763779527,282.02919947506564,3.2,126.09124835958006,1.0,
2017,674,46.785036902759266,-117.09142562310466,CW674_Bio_SW_2017,SW,145.71030183727035,352.5672572178478,3.9,151.5607775590551,1.0,
2017,675,46.78504435150698,-117.09189477052433,CW675_Bio_SW_2017,SW,180.15912073490813,440.73982939632543,1.6,186.6070784120735,1.0,
2018,1,46.77872900102268,-117.08751399999728,CE1_Bio_GB_2018_5-A,GB,154.828302712161,323.3267716535433,,,1.0,
2018,2,46.778691632030224,-117.08706455043719,CE2_Bio_GB_2018_6-A,GB,359.88079615048116,428.3136482939633,,,1.0,
2018,3,46.77879100102537,-117.08667800000025,CE3_Bio_GB_2018_7-A,GB,225.3663604549431,480.8070866141732,,,1.0,
2018,4,46.778761001018935,-117.08626000000152,CE4_Bio_GB_2018_8-A,GB,274.1688538932633,575.5413385826772,,,1.0,
2018,5,46.77866600102665,-117.08584199999783,CE5_Bio_GB_2018_9-A,GB,264.73643919510056,505.82349081364833,,,1.0,
2018,6,46.77877321025278,-117.08541874519892,CE6_Bio_GB_2018_10-A,GB,251.6130796150481,482.03740157480314,,,1.0,
2018,7,46.77863200102642,-117.08500599999726,CE7_Bio_GB_2018_11-A,GB,240.5402449693788,484.498031496063,,,1.0,
2018,8,46.77872100102458,-117.08458800000076,CE8_Bio_GB_2018_12-A,GB,233.56846019247592,471.3746719160105,,,1.0,
2018,9,46.778674001023624,-117.08416999999936,CE9_Bio_GB_2018_13-A,GB,271.29811898512685,507.46391076115486,,,1.0,
2018,10,46.778737001021355,-117.08375199999682,CE10_Bio_GB_2018_14-A,GB,192.5579615048119,408.2185039370078,,,1.0,
2018,11,46.7786580010233,-117.08333399999913,CE11_Bio_GB_2018_15-A,GB,238.4897200349956,461.1220472440945,,,1.0,
2018,12,46.77873107677735,-117.08293983817022,CE12_Bio_GB_2018_16-A,GB,209.37226596675416,410.2690288713911,,,1.0,
2018,13,46.77876400102563,-117.08249800000463,CE13_Bio_GB_2018_17-A,GB,178.61439195100613,366.3877952755905,,,1.0,
2018,14,46.77868863599479,-117.0816321595189,CE14_Bio_GB_2018_19-A,GB,201.17016622922134,493.93044619422574,,,1.0,
2018,15,46.77870700102554,-117.08124400000453,CE15_Bio_GB_2018_20-A,GB,258.584864391951,524.6883202099738,,,1.0,
2018,16,46.778826001025564,-117.08040800000407,CE16_Bio_GB_2018_22-A,GB,237.25940507436567,512.7952755905512,,,1.0,
2018,17,46.77879700102244,-117.07998999999907,CE17_Bio_GB_2018_23-A,GB,489.0638670166229,1034.4488188976377,,,1.0,
2018,18,46.7789517373865,-117.08888011980027,CE18_Bio_GB_2018_1-B,GB,262.68591426071737,540.2723097112861,,,1.0,
2018,19,46.77882662026398,-117.08846626321277,CE19_Bio_GB_2018_2-B,GB,214.29352580927383,513.6154855643044,,,1.0,
2018,20,46.778867001026,-117.08806400000168,CE20_Bio_GB_2018_3-B,GB,167.54155730533682,356.9553805774278,,,1.0,
2018,21,46.77884200102199,-117.08764599999786,CE21_Bio_GB_2018_4-B,GB,412.7843394575678,777.7230971128608,,,1.0,
2018,22,46.779015001024526,-117.08722800000714,CE22_Bio_GB_2018_5-B,GB,276.2193788276465,514.8458005249344,,,1.0,
2018,23,46.77900277981173,-117.08683096836735,CE23_Bio_GB_2018_6-B,GB,227.4168853893263,438.9763779527559,,,1.0,
2018,24,46.77907700102243,-117.08639199999817,CE24_Bio_GB_2018_7-B,GB,321.330927384077,588.2545931758531,,,1.0,
2018,25,46.77904700102568,-117.08597400000161,CE25_Bio_GB_2018_8-B,GB,285.65179352580924,555.4461942257218,,,1.0,
2018,26,46.77895200101939,-117.08555600000317,CE26_Bio_GB_2018_9-B,GB,316.40966754155727,570.2099737532808,,,1.0,
2018,27,46.77906282015732,-117.08511703761309,CE27_Bio_GB_2018_10-B,GB,234.79877515310585,406.9881889763779,,,1.0,
2018,28,46.778918001019214,-117.08472000000046,CE28_Bio_GB_2018_11-B,GB,209.7823709536308,416.8307086614173,,,1.0,
2018,29,46.77900700102105,-117.08430200000568,CE29_Bio_GB_2018_12-B,GB,281.1406386701662,499.6719160104987,,,1.0,
2018,30,46.77896000102163,-117.08388400000464,CE30_Bio_GB_2018_13-B,GB,231.10783027121607,443.07742782152235,,,1.0,
2018,31,46.77902300102438,-117.08346599999722,CE31_Bio_GB_2018_14-B,GB,200.7600612423447,389.76377952755905,,,1.0,
2018,32,46.7789440010205,-117.08304799999878,CE32_Bio_GB_2018_15-B,GB,203.22069116360456,391.81430446194224,,,1.0,
2018,33,46.77901300102674,-117.08263000000113,CE33_Bio_GB_2018_16-B,GB,85.52055993000874,187.99212598425194,,,1.0,
2018,34,46.77905000102482,-117.08221199999544,CE34_Bio_GB_2018_17-B,GB,183.12554680664917,366.7979002624672,,,1.0,
2018,35,46.77885200102648,-117.08179400000633,CE35_Bio_GB_2018_18-B,GB,284.0113735783027,550.5249343832021,,,1.0,
2018,36,46.77900736612355,-117.08140584057901,CE36_Bio_GB_2018_19-B,GB,321.7410323709536,684.2191601049868,,,1.0,
2018,37,46.77899300102514,-117.08095799999762,CE37_Bio_GB_2018_20-B,GB,99.87423447069116,283.9566929133858,,,1.0,
2018,38,46.77884900101816,-117.08054000000011,CE38_Bio_GB_2018_21-B,GB,200.7600612423447,454.5603674540682,,,1.0,
2018,39,46.77911200102652,-117.08012199999816,CE39_Bio_GB_2018_22-B,GB,117.09864391951007,274.5242782152231,,,1.0,
2018,40,46.77908300102403,-117.07970400000312,CE40_Bio_GB_2018_23-B,GB,54.352580927384075,178.55971128608923,,,1.0,
2018,41,46.77904700101928,-117.07928600000673,CE41_Bio_GB_2018_24-B,GB,271.70822397200345,515.2559055118111,,,1.0,
2018,42,46.77911338071858,-117.08870618752239,CE42_Bio_GB_2018_2-C,GB,475.5304024496937,948.3267716535433,,,1.0,
2018,43,46.77915300101901,-117.08831800000553,CE43_Bio_GB_2018_3-C,GB,233.97856517935256,1098.015091863517,,,1.0,
2018,44,46.77912800102582,-117.08790000000225,CE44_Bio_GB_2018_4-C,GB,322.9713473315835,630.0853018372703,,,1.0,
2018,45,46.77928832933849,-117.08746351328749,CE45_Bio_GB_2018_5-C,GB,346.34733158355203,270.42322834645665,,,1.0,nan| Harvest index is very high.
2018,46,46.77927800102402,-117.08706400000133,CE46_Bio_GB_2018_6-C,GB,272.5284339457568,494.750656167979,,,1.0,
2018,47,46.77936300102523,-117.08664599999709,CE47_Bio_GB_2018_7-C,GB,262.27580927384076,518.1266404199475,,,1.0,
2018,48,46.779333001021534,-117.08622800000366,CE48_Bio_GB_2018_8-C,GB,215.9339457567804,497.21128608923885,,,1.0,
2018,49,46.77923800102054,-117.08581000000353,CE49_Bio_GB_2018_9-C,GB,290.1629483814523,645.6692913385826,,,1.0,
2018,50,46.779321227778425,-117.08533552848378,CE50_Bio_GB_2018_10-C,GB,325.02187226596675,605.0688976377953,,,1.0,
2018,51,46.77919681234803,-117.0849635131284,CE51_Bio_GB_2018_11-C,GB,238.07961504811897,456.6108923884515,,,1.0,
2018,52,46.779293001021166,-117.08455600000421,CE52_Bio_GB_2018_12-C,GB,281.55074365704286,566.5190288713911,,,1.0,
2018,53,46.779246001024674,-117.08413800000488,CE53_Bio_GB_2018_13-C,GB,287.70231846019243,564.4685039370079,,,1.0,
2018,54,46.779309001024835,-117.08372000000635,CE54_Bio_GB_2018_14-C,GB,265.9667541557305,560.7775590551181,,,1.0,
2018,55,46.779230001025475,-117.08330200000303,CE55_Bio_GB_2018_15-C,GB,228.2370953630796,425.4429133858268,,,1.0,
2018,56,46.77931127778716,-117.08290190849362,CE56_Bio_GB_2018_16-C,GB,300.82567804024495,560.3674540682415,,,1.0,
2018,57,46.779336001025655,-117.08246600000186,CE57_Bio_GB_2018_17-C,GB,196.24890638670166,366.3877952755905,,,1.0,
2018,58,46.77913800101975,-117.08204799999758,CE58_Bio_GB_2018_18-C,GB,221.2653105861767,452.9199475065617,,,1.0,
2018,59,46.779252442834974,-117.08160014682892,CE59_Bio_GB_2018_19-C,GB,310.2580927384077,585.7939632545932,,,1.0,
2018,60,46.77927900102156,-117.08121199999873,CE60_Bio_GB_2018_20-C,GB,237.25940507436567,550.9350393700787,,,1.0,
2018,61,46.779135001022304,-117.08079400000462,CE61_Bio_GB_2018_21-C,GB,223.31583552055992,513.6154855643044,,,1.0,
2018,62,46.779418467138896,-117.08039988336847,CE62_Bio_GB_2018_22-C,GB,207.7318460192476,496.3910761154856,,,1.0,
2018,63,46.77936900102668,-117.07995799999695,CE63_Bio_GB_2018_23-C,GB,228.2370953630796,505.003280839895,,,1.0,
2018,64,46.77933300102429,-117.07954000000169,CE64_Bio_GB_2018_24-C,GB,190.91754155730533,423.8024934383202,,,1.0,
2018,65,46.77925400102197,-117.07912199999477,CE65_Bio_GB_2018_25-C,GB,356.59995625546804,710.8759842519685,,,1.0,
2018,66,46.77928646339434,-117.07873384588419,CE66_Bio_GB_2018_26-C,GB,274.1688538932633,543.5531496062993,,,1.0,
2018,67,46.77927100101888,-117.07828600000164,CE67_Bio_GB_2018_27-C,GB,238.07961504811897,484.498031496063,,,1.0,
2018,68,46.7794390010198,-117.08823100000458,CE68_Bio_GB_2018_3-D,GB,370.13342082239717,746.5551181102362,,,1.0,
2018,69,46.7794140010249,-117.08781300000264,CE69_Bio_GB_2018_4-D,GB,537.8663604549431,1050.4429133858268,,,1.0,
2018,70,46.77958700102571,-117.08739500000026,CE70_Bio_GB_2018_5-D,GB,192.5579615048119,421.751968503937,,,1.0,
2018,71,46.77956400101863,-117.08697699999824,CE71_Bio_GB_2018_6-D,GB,165.080927384077,328.248031496063,,,1.0,
2018,72,46.77964900102159,-117.08655900000242,CE72_Bio_GB_2018_7-D,GB,275.8092738407699,504.18307086614175,,,1.0,
2018,73,46.77963696849656,-117.08617245559954,CE73_Bio_GB_2018_8-D,GB,73.62751531058618,498.85170603674544,,,1.0,
2018,74,46.779509631656964,-117.08569155033034,CE74_Bio_GB_2018_9-D,GB,329.12292213473313,656.3320209973754,,,1.0,
2018,75,46.77964200101921,-117.08530500000029,CE75_Bio_GB_2018_10-D,GB,297.54483814523184,600.1476377952756,,,1.0,
2018,76,46.7794900010247,-117.08488699999921,CE76_Bio_GB_2018_11-D,GB,,773.2119422572179,,,1.0,Accidentally mixed with CE203_Gr_GB_2018_10-I| grain biomass should not be used
2018,77,46.779579001024224,-117.0844690000068,CE77_Bio_GB_2018_12-D,GB,310.6681977252843,608.3497375328084,,,1.0,
2018,78,46.77953200101814,-117.08405100000479,CE78_Bio_GB_2018_13-D,GB,269.65769903762026,616.5518372703413,,,1.0,
2018,79,46.77959500102118,-117.08363299999755,CE79_Bio_GB_2018_14-D,GB,225.77646544181974,543.5531496062993,,,1.0,
2018,80,46.779516001022834,-117.08321500000358,CE80_Bio_GB_2018_15-D,GB,263.5061242344707,564.0583989501313,,,1.0,
2018,81,46.779585001019775,-117.08279699999851,CE81_Bio_GB_2018_16-D,GB,308.20756780402445,585.7939632545932,,,1.0,
2018,82,46.779622001020755,-117.08237900000391,CE82_Bio_GB_2018_17-D,GB,283.60126859142605,560.7775590551181,,,1.0,
2018,83,46.77942400102188,-117.08196100000332,CE83_Bio_GB_2018_18-D,GB,247.51202974628168,495.16076115485566,,,1.0,
2018,84,46.77956300102359,-117.08154300000304,CE84_Bio_GB_2018_19-D,GB,260.6353893263342,567.3392388451443,,,1.0,
2018,85,46.77956500101966,-117.08112500000223,CE85_Bio_GB_2018_20-D,GB,232.338145231846,480.3969816272966,,,1.0,
2018,86,46.779421001024716,-117.08070700000383,CE86_Bio_GB_2018_21-D,GB,291.3932633420822,713.3366141732283,,,1.0,
2018,87,46.77968400102237,-117.0802889999944,CE87_Bio_GB_2018_22-D,GB,242.590769903762,444.3077427821522,,,1.0,
2018,88,46.7796550010204,-117.07987100000196,CE88_Bio_GB_2018_23-D,GB,247.10192475940505,531.25,,,1.0,
2018,89,46.77960671544094,-117.07944701867758,CE89_Bio_GB_2018_24-D,GB,238.89982502187223,527.9691601049869,,,1.0,
2018,90,46.779540001024586,-117.07903500000195,CE90_Bio_GB_2018_25-D,GB,227.82699037620296,518.5367454068241,,,1.0,
2018,91,46.77955200102494,-117.0786169999976,CE91_Bio_GB_2018_26-D,GB,223.31583552055992,454.1502624671916,,,1.0,
2018,92,46.77955700102374,-117.07819899999582,CE92_Bio_GB_2018_27-D,GB,268.01727909011373,526.738845144357,,,1.0,
2018,93,46.779494001021874,-117.07778100000587,CE93_Bio_GB_2018_28-D,GB,227.4168853893263,452.09973753280843,,,1.0,
2018,94,46.779658001019584,-117.07736299999466,CE94_Bio_GB_2018_29-D,GB,186.81649168853895,344.6522309711286,,,1.0,
2018,95,46.7797168211018,-117.0880730425438,CE95_Bio_GB_2018_3-E,GB,272.1183289588801,625.5741469816273,,,1.0,
2018,96,46.77970000102484,-117.08766300000228,CE96_Bio_GB_2018_4-E,GB,258.1747594050743,470.5544619422572,,,1.0,
