HarvestYear,ID2,Latitude,Longitude,SampleID,Crop,GrainYieldDryPerArea,GrainYield125PerArea,BiomassDryPerArea,GrainTestWeight,GrainMoisture,GrainProtein,GrainStarch,GrainGluten,CropExists,Comments
2017,556,46.78293071459864,-117.09355568948693,CW556_Bio_SW_2017,SW,226.50098425196848,232.60828309547242,616.2647637795276,,3.1,11.5,70.1,19.8,1.0,
2017,557,46.782986699800055,-117.09331884006916,CW557_Bio_SW_2017,SW,187.13090551181102,194.50015378937007,496.9242125984252,,1.8,13.6,68.7,20.8,1.0,
2017,558,46.78288947010192,-117.09275574762489,CW558_Bio_SW_2017,SW,237.9839238845144,243.43101008858267,449.7621391076115,,1.8,9.3,68.9,18.8,1.0,
2017,559,46.78309689704433,-117.09259022742008,CW559_Bio_SW_2017,SW,212.14730971128606,219.19631213090554,416.9537401574803,,3.1,10.4,70.0,19.4,1.0,
2017,560,46.78306542881898,-117.09197079236061,CW560_Bio_SW_2017,SW,207.2260498687664,212.93074864665354,475.5987532808399,,4.9,9.5,71.6,19.5,1.0,
2017,561,46.78298630538868,-117.09192329257222,CW561_Bio_SW_2017,SW,192.46227034120736,197.2066775344488,397.6788057742782,,2.7,9.4,69.0,18.8,1.0,
2017,562,46.78288946949387,-117.09143993051352,CW562_Bio_SW_2017,SW,414.73917322834643,416.8596979576771,1025.5495406824145,857.0,3.5,10.4,70.9,19.3,1.0,
2017,563,46.78304074155747,-117.09094249157211,CW563_Bio_SW_2017,SW,416.37959317585296,429.25209153543307,910.7201443569553,,4.8,9.7,78.4,19.7,1.0,
2017,564,46.78304139738259,-117.09043210511776,CW564_Bio_SW_2017,SW,103.05938320209974,107.09765625,237.73786089238845,,3.8,11.4,71.2,20.0,1.0,
2017,565,46.782954280313156,-117.09008413810275,CW565_Bio_SW_2017,SW,288.01673228346453,298.9675504429133,589.1978346456693,,2.6,11.3,69.0,19.5,1.0,
2017,566,46.78292130909412,-117.08990228049096,CW566_Bio_SW_2017,SW,439.7555774278215,448.9713336614173,888.5744750656166,854.1,3.2,10.2,70.5,19.2,1.0,
2017,567,46.78296979430655,-117.08949808484446,CW567_Bio_SW_2017,SW,180.15912073490813,186.87429256889763,336.9832677165354,,3.4,11.7,68.8,19.9,1.0,
2017,568,46.78287178989516,-117.08892923079868,CW568_Bio_SW_2017,SW,251.1072834645669,259.1345041830708,552.2883858267717,,2.2,10.8,69.0,18.9,1.0,
2017,569,46.78287644372664,-117.08839632350166,CW569_Bio_SW_2017,SW,251.1072834645669,258.62372354822827,502.66568241469815,,2.9,10.2,69.3,19.0,1.0,
2017,570,46.782898899796464,-117.0882710356162,CW570_Bio_SW_2017,SW,286.90944881889766,361.42193651574803,548.5974409448819,,5.0,9.8,77.6,20.2,1.0,
2017,571,46.782892509944524,-117.08777154375217,CW571_Bio_SW_2017,SW,274.89337270341207,285.3200510580708,594.5291994750656,,1.1,12.4,68.8,19.4,1.0,
2017,572,46.78286949695681,-117.0874718914214,CW572_Bio_SW_2017,SW,216.6584645669291,227.28372600885825,470.6774934383202,,2.7,13.6,68.7,20.3,1.0,
2017,573,46.7832758303336,-117.0936573372893,CW573_Bio_SW_2017,SW,381.1105643044619,391.53312623031496,791.379593175853,,5.0,11.5,74.8,21.2,1.0,
2017,574,46.7833467579252,-117.09339135832637,CW574_Bio_SW_2017,SW,364.29625984251965,376.31540661909446,739.2962598425197,,4.3,11.5,72.1,20.3,1.0,
2017,575,46.783212132483335,-117.09309512384566,CW575_Bio_SW_2017,SW,345.8415354330708,357.30307271161416,802.4524278215223,,2.5,11.1,69.3,19.1,1.0,
2017,576,46.78337488246259,-117.09264832649104,CW576_Bio_SW_2017,SW,345.02132545931755,358.4206908218503,733.9648950131234,,1.7,11.9,68.9,19.4,1.0,
2017,577,46.783266196886096,-117.09216514880472,CW577_Bio_SW_2017,SW,233.0626640419947,239.56230007381888,455.5036089238845,,1.9,9.4,68.9,18.6,1.0,
2017,578,46.78320478765165,-117.09164213123974,CW578_Bio_SW_2017,SW,312.21292650918633,318.77537524606294,743.3973097112861,,5.0,10.1,78.3,20.1,1.0,
2017,579,46.78319447782828,-117.0913337720038,CW579_Bio_SW_2017,SW,399.9753937007874,409.71508981299206,822.5475721784777,849.9,3.4,9.4,71.2,19.0,1.0,
2017,580,46.7832162800082,-117.0908250831616,CW580_Bio_SW_2017,SW,171.13681102362204,177.0056748277559,363.2299868766404,,2.7,12.3,69.1,20.0,1.0,
2017,581,46.783241027758116,-117.09059074909827,CW581_Bio_SW_2017,SW,194.10269028871392,199.13773375984252,415.31332020997377,,5.2,12.0,75.7,23.8,1.0,
2017,582,46.78318268718216,-117.08998351114279,CW582_Bio_SW_2017,SW,150.2214566929134,154.2261780265748,336.5731627296588,,4.3,10.6,71.1,19.6,1.0,
2017,583,46.78320790724315,-117.0897613171144,CW583_Bio_SW_2017,SW,175.6479658792651,181.9019438976378,421.875,,3.2,14.1,68.8,21.6,1.0,
2017,584,46.78334268713578,-117.08938383436916,CW584_Bio_SW_2017,SW,374.9589895013123,384.26293368602353,769.2339238845144,840.0,4.3,11.2,68.9,19.9,1.0,
2017,585,46.78325448393011,-117.08902883316766,CW585_Bio_SW_2017,SW,450.0082020997375,464.49826218011805,968.9550524934382,850.5,3.5,11.5,68.8,19.6,1.0,
2017,586,46.78314411618776,-117.08838066987502,CW586_Bio_SW_2017,SW,355.27395013123356,368.6909295029527,721.6617454068241,,4.9,10.9,73.8,20.8,1.0,
2017,587,46.78317461950848,-117.0882139275734,CW587_Bio_SW_2017,SW,284.7358923884514,291.9906957431102,517.4294619422573,,5.3,9.2,78.6,19.7,1.0,
2017,588,46.78325330116895,-117.08786542682515,CW588_Bio_SW_2017,SW,270.79232283464563,276.54321481299206,537.114501312336,,4.6,9.1,70.3,19.2,1.0,
2017,589,46.783468541889654,-117.09361108553458,CW589_Bio_SW_2017,SW,211.73720472440942,219.65168245570862,431.30741469816275,,2.1,10.8,68.9,18.8,1.0,
2017,590,46.78354072106733,-117.0933326093377,CW590_Bio_SW_2017,SW,199.84416010498688,208.06188484251967,418.5941601049869,,1.6,12.3,68.8,19.0,1.0,
2017,591,46.78353660248769,-117.09288337978954,CW591_Bio_SW_2017,SW,261.77001312335955,271.8951156496062,510.4576771653543,,2.8,10.2,69.1,19.0,1.0,
2017,592,46.783589919852915,-117.09258705148679,CW592_Bio_SW_2017,SW,395.87434383202094,406.64302411417316,785.2280183727034,889.9,3.6,10.8,72.8,19.6,1.0,
2017,593,46.78357009169663,-117.09222091680816,CW593_Bio_SW_2017,SW,392.1833989501312,408.3546536663386,830.3395669291339,864.4,3.3,10.8,70.4,19.5,1.0,
2017,594,46.783461446101015,-117.09183595133884,CW594_Bio_SW_2017,SW,246.59612860892386,253.58092396653544,564.5915354330708,,2.6,8.4,69.0,18.7,1.0,
2017,595,46.783433108011394,-117.0913600155669,CW595_Bio_SW_2017,SW,220.34940944881888,227.40520423228347,528.5022965879265,,3.6,9.3,71.7,19.0,1.0,
2017,596,46.78341267158476,-117.09099861841361,CW596_Bio_SW_2017,SW,208.86646981627297,216.26879306102362,413.6729002624672,,2.2,8.5,68.9,18.6,1.0,
2017,597,46.783624065646514,-117.09058269478696,CW597_Bio_SW_2017,SW,302.7805118110236,312.95567790354323,583.0462598425197,,3.0,9.9,69.7,19.0,1.0,
2017,598,46.78343704929679,-117.09020279094113,CW598_Bio_SW_2017,SW,263.41043307086613,271.7016178641732,605.6020341207349,,4.6,13.0,70.7,22.9,1.0,
2017,599,46.78363015491728,-117.08973320480561,CW599_Bio_SW_2017,SW,302.7805118110236,310.12089382381885,574.8441601049868,,5.1,9.2,76.6,19.7,1.0,
2017,600,46.78357216439849,-117.08941109090628,CW600_Bio_SW_2017,SW,304.4209317585302,310.818436269685,579.3553149606299,,3.8,10.2,72.4,19.4,1.0,
2017,601,46.78358737280129,-117.08902678877877,CW601_Bio_SW_2017,SW,370.4478346456693,381.9242125984252,786.0482283464567,,4.0,10.9,73.9,19.8,1.0,
2017,602,46.78361996772253,-117.08854010440827,CW602_Bio_SW_2017,SW,326.5666010498687,340.44648129921256,689.2634514435696,,3.2,10.3,69.1,19.2,1.0,
2017,603,46.78341496274188,-117.08820784320719,CW603_Bio_SW_2017,SW,238.39402887139104,246.39271653543304,526.0416666666666,,4.0,12.1,68.9,20.1,1.0,
2017,604,46.783439299175136,-117.08786761273672,CW604_Bio_SW_2017,SW,386.0318241469816,389.1197557824803,837.7214566929133,870.6,4.3,9.5,70.2,19.3,1.0,
2017,605,46.78373164465149,-117.0935577666458,CW605_Bio_SW_2017,SW,155.5528215223097,155.5366941437008,368.1512467191601,,1.8,13.6,68.8,19.7,1.0,
2017,606,46.783870017514566,-117.09325688783791,CW606_Bio_SW_2017,SW,286.7864173228346,300.0317421259842,612.1637139107611,,2.4,10.8,69.0,18.9,1.0,
2017,607,46.7838944769831,-117.09283014457823,CW607_Bio_SW_2017,SW,230.60203412073488,239.24187992125977,563.7713254593176,,2.4,14.3,68.6,22.3,1.0,
2017,608,46.78373954310271,-117.09252306084029,CW608_Bio_SW_2017,SW,411.4583333333333,425.29908956692907,854.1256561679788,,4.8,11.2,75.5,21.1,1.0,
2017,609,46.78385462568746,-117.09197155833401,CW609_Bio_SW_2017,SW,106.34022309711285,108.76028850885828,482.9806430446194,,1.9,11.9,68.8,20.2,1.0,
2017,610,46.783728835441046,-117.09180542579142,CW610_Bio_SW_2017,SW,250.2870734908136,257.46232160433067,550.2378608923884,,3.0,9.7,69.7,19.0,1.0,
2017,611,46.783711314256315,-117.09146289783122,CW611_Bio_SW_2017,SW,110.85137795275591,113.95870755413385,241.42880577427823,,2.1,10.2,68.8,18.7,1.0,
2017,612,46.78387880080069,-117.09085797062536,CW612_Bio_SW_2017,SW,276.94389763779526,286.84699495570857,605.6020341207349,,2.9,11.6,70.0,19.6,1.0,
2017,613,46.78387772942478,-117.09038722653294,CW613_Bio_SW_2017,SW,247.8264435695538,253.74637057086608,508.4071522309711,,4.4,9.4,74.1,19.5,1.0,
2017,614,46.78386835974207,-117.08998631929897,CW614_Bio_SW_2017,SW,140.78904199475065,142.01159571850394,304.1748687664042,,4.2,8.7,71.6,19.1,1.0,
2017,615,46.78377270604597,-117.08979344147085,CW615_Bio_SW_2017,SW,255.20833333333331,265.1683686023622,528.5022965879265,,2.8,10.7,69.1,19.1,1.0,
2017,616,46.78380451630245,-117.08937900375237,CW616_Bio_SW_2017,SW,240.8546587926509,250.04896653543304,622.4163385826771,,2.4,15.7,67.4,26.5,1.0,
2017,617,46.78369158527443,-117.08908852453624,CW617_Bio_SW_2017,SW,330.66765091863516,337.4608298474409,637.1801181102362,,4.3,10.4,72.7,19.7,1.0,
2017,618,46.78376079826655,-117.0884228482183,CW618_Bio_SW_2017,SW,303.19061679790025,315.34948634350394,664.6571522309711,,3.5,11.3,72.9,19.5,1.0,
2017,619,46.783844669699015,-117.08803927901296,CW619_Bio_SW_2017,SW,238.80413385826768,247.49363312007867,531.7831364829397,,4.6,12.6,71.3,21.2,1.0,
2017,620,46.78376777650997,-117.08778358290525,CW620_Bio_SW_2017,SW,399.5652887139107,409.5209922490157,782.7673884514436,853.3,5.3,10.7,74.5,20.3,1.0,
2017,621,46.78415263311209,-117.0936964616513,CW621_Bio_SW_2017,SW,176.05807086614172,183.9196911909449,455.91371391076115,,1.4,14.9,68.7,21.5,1.0,
2017,622,46.7839574639489,-117.0933714076814,CW622_Bio_SW_2017,SW,121.10400262467192,126.91387795275591,309.50623359580055,,0.8,14.7,68.8,21.9,1.0,
2017,623,46.78404897639541,-117.09286570457631,CW623_Bio_SW_2017,SW,338.8697506561679,356.21013779527556,714.2798556430446,,0.8,11.1,68.8,18.5,1.0,
2017,624,46.783995444335474,-117.09258084862017,CW624_Bio_SW_2017,SW,431.143372703412,443.63145915354323,832.8001968503937,,5.2,10.4,78.7,20.2,1.0,
2017,625,46.78404245800532,-117.09222264291458,CW625_Bio_SW_2017,SW,392.5935039370078,405.14625369094483,824.1879921259842,,3.0,11.7,69.2,19.6,1.0,
2017,626,46.784020416184845,-117.09180669397796,CW626_Bio_SW_2017,SW,251.1072834645669,259.9293953001968,631.4386482939633,,1.9,14.1,68.7,21.8,1.0,
2017,627,46.7839878176636,-117.09129571033554,CW627_Bio_SW_2017,SW,483.636811023622,494.09525713582667,947.6295931758528,890.1,5.0,10.3,76.1,20.3,1.0,
2017,628,46.78403798465622,-117.09110629753704,CW628_Bio_SW_2017,SW,246.1860236220472,252.04996616633858,528.9124015748032,,3.7,10.1,73.1,19.6,1.0,
2017,629,46.78410955938267,-117.09038362730638,CW629_Bio_SW_2017,SW,366.7568897637795,374.08852116141725,675.3198818897638,,5.2,9.2,79.2,19.8,1.0,
2017,630,46.78396435140412,-117.09023194937875,CW630_Bio_SW_2017,SW,132.9970472440945,136.1369032972441,274.2372047244095,,4.6,12.1,73.6,25.4,1.0,
2017,631,46.7839522432807,-117.08972531345766,CW631_Bio_SW_2017,SW,377.41961942257217,387.3899483267716,729.0436351706037,,4.4,10.9,71.8,20.2,1.0,
2017,632,46.784179427401206,-117.08925056101573,CW632_Bio_SW_2017,SW,148.58103674540683,153.46325971948818,336.9832677165354,,4.5,11.3,73.2,20.5,1.0,
2017,633,46.78411710130775,-117.0891276784464,CW633_Bio_SW_2017,SW,283.09547244094483,296.1256612942913,626.1072834645669,,2.5,11.3,69.4,19.4,1.0,
2017,634,46.78409380977482,-117.08836024879912,CW634_Bio_SW_2017,SW,465.18208661417316,476.86846395177156,671.628937007874,830.4,4.5,8.1,74.1,19.0,1.0,
2017,635,46.78406297352955,-117.08807852032956,CW635_Bio_SW_2017,SW,224.86056430446192,233.06166953740154,489.9524278215223,,4.2,13.6,68.5,22.6,1.0,
2017,636,46.78413590835181,-117.08790045220091,CW636_Bio_SW_2017,SW,262.1801181102362,269.62481545275585,542.4458661417323,,4.4,11.1,71.8,20.1,1.0,
2017,637,46.78424142468244,-117.0934089809009,CW637_Bio_SW_2017,SW,135.86778215223097,141.1261841781496,309.50623359580055,,3.9,13.4,69.4,21.9,1.0,
2017,638,46.784336921576674,-117.09296484908671,CW638_Bio_SW_2017,SW,222.8100393700787,230.72742372047242,512.5082020997376,,2.0,9.5,68.9,18.6,1.0,
2017,639,46.7843748183219,-117.09252325879555,CW639_Bio_SW_2017,SW,278.99442257217845,287.00376783956693,632.6689632545931,,3.3,9.3,69.9,18.9,1.0,
2017,640,46.78430609869776,-117.0921666817542,CW640_Bio_SW_2017,SW,207.2260498687664,215.1697680856299,439.5095144356955,,3.9,12.0,70.4,20.2,1.0,
2017,641,46.784379601957475,-117.09165023157958,CW641_Bio_SW_2017,SW,301.9603018372703,312.30740957185037,636.3599081364829,,4.7,11.1,75.5,20.5,1.0,
2017,642,46.784350523919926,-117.09131243867621,CW642_Bio_SW_2017,SW,400.79560367454064,410.4010519192913,835.6709317585302,876.9,5.8,9.5,71.7,20.0,1.0,
2017,643,46.7842648205134,-117.09089011306764,CW643_Bio_SW_2017,SW,305.24114173228344,317.666107898622,633.4891732283464,,2.1,11.2,68.9,19.0,1.0,
2017,644,46.78427911825932,-117.09036232953666,CW644_Bio_SW_2017,SW,295.8087270341207,306.38007504921256,633.4891732283464,,3.8,9.5,75.2,20.0,1.0,
2017,645,46.784390767686894,-117.09003749567043,CW645_Bio_SW_2017,SW,197.38353018372703,205.43956077755908,421.875,,2.2,14.4,68.7,22.3,1.0,
2017,646,46.78427781307954,-117.08959562898214,CW646_Bio_SW_2017,SW,245.77591863517057,252.33523006889763,533.8336614173228,,4.6,11.9,73.4,21.7,1.0,
2017,647,46.78425961453295,-117.08921760594961,CW647_Bio_SW_2017,SW,210.5068897637795,218.97923843503935,454.6833989501312,,2.6,12.5,68.9,19.7,1.0,
2017,648,46.78435461964322,-117.08879930105647,CW648_Bio_SW_2017,SW,397.9248687664042,411.2362666092519,804.0928477690288,857.9,4.7,11.7,72.7,21.6,1.0,
2017,649,46.784474921887615,-117.08864628173632,CW649_Bio_SW_2017,SW,304.4209317585302,317.0365711122047,,,4.6,12.9,69.0,22.2,1.0,"Dried total biomass data missing, not present in any DET version"
2017,650,46.784338758429314,-117.08807776677399,CW650_Bio_SW_2017,SW,236.34350393700785,247.2303764763779,502.66568241469815,,2.8,12.7,69.3,19.8,1.0,
2017,651,46.784214570969844,-117.08769481371289,CW651_Bio_SW_2017,SW,94.44717847769029,97.8787370816929,232.40649606299212,,3.7,14.2,68.8,22.6,1.0,
2017,652,46.784565597557865,-117.09278080882513,CW652_Bio_SW_2017,SW,149.4012467191601,155.0615311269685,340.2641076115486,,2.1,11.1,68.9,18.8,1.0,
2017,653,46.784692857943824,-117.09242237453469,CW653_Bio_SW_2017,SW,178.51870078740157,185.6566498523622,439.5095144356955,,3.8,13.8,68.2,22.7,1.0,
2017,654,46.78472942445229,-117.09211102724315,CW654_Bio_SW_2017,SW,151.04166666666666,156.64430056594486,363.64009186351706,,3.9,12.4,69.6,20.5,1.0,
2017,655,46.78462563961894,-117.09164433293324,CW655_Bio_SW_2017,SW,391.77329396325456,409.43010273129914,879.9622703412073,814.5,4.3,12.6,70.5,21.4,1.0,
2017,656,46.78450731628342,-117.09140119632397,CW656_Bio_SW_2017,SW,459.0305118110236,473.8932394192913,867.659120734908,873.5,3.4,9.9,71.5,19.0,1.0,
2017,657,46.78473633235137,-117.0911081159973,CW657_Bio_SW_2017,SW,233.882874015748,240.6389486958661,503.8959973753281,,4.7,11.1,73.3,20.0,1.0,
2017,658,46.784566492239634,-117.09056682942145,CW658_Bio_SW_2017,SW,175.23786089238845,183.17356668307087,402.6000656167979,,1.8,15.3,68.6,23.8,1.0,
2017,659,46.784496198462016,-117.08998554626173,CW659_Bio_SW_2017,SW,157.60334645669292,165.333984375,368.97145669291336,,2.7,13.8,68.7,20.6,1.0,
2017,660,46.784732296064306,-117.08986228413362,CW660_Bio_SW_2017,SW,142.4294619422572,147.5316344734252,319.75885826771656,,1.7,15.2,68.6,23.0,1.0,
2017,661,46.78456075198121,-117.08939273622153,CW661_Bio_SW_2017,SW,170.31660104986875,179.1886841781496,444.84087926509187,,1.5,15.8,68.4,24.6,1.0,
2017,662,46.78455081616324,-117.08897542497054,CW662_Bio_SW_2017,SW,226.50098425196848,234.92245939960625,509.63746719160105,,3.8,13.0,68.9,20.8,1.0,
2017,663,46.78470963202773,-117.08852147123825,CW663_Bio_SW_2017,SW,136.2778871391076,140.6856699064961,299.66371391076115,,4.5,12.6,71.7,21.7,1.0,
2017,664,46.78450467643809,-117.0882156406765,CW664_Bio_SW_2017,SW,408.99770341207346,424.88681102362204,816.3959973753281,878.9,4.0,10.6,68.9,19.5,1.0,
2017,665,46.784843661816346,-117.08819626521303,CW665_Bio_SW_2017,SW,118.23326771653544,116.81812869094489,239.78838582677167,,4.2,11.7,73.8,20.3,1.0,
2017,666,46.784780011653574,-117.0885835395596,CW666_Bio_SW_2017,SW,190.82185039370077,197.2066775344488,419.41437007874015,,2.7,12.7,68.9,19.8,1.0,
2017,667,46.78482306685132,-117.0924147085785,CW667_Bio_SW_2017,SW,82.14402887139107,85.91998339074803,231.17618110236222,,1.1,15.3,68.8,22.3,1.0,
2017,668,46.78499880773348,-117.09231161524345,CW668_Bio_SW_2017,SW,96.08759842519684,101.00123031496064,249.63090551181102,,2.4,14.9,68.5,21.9,1.0,
2017,669,46.78485444763441,-117.09162020724554,CW669_Bio_SW_2017,SW,136.2778871391076,141.2220564714567,324.2700131233596,,2.3,12.7,68.8,19.5,1.0,
2017,670,46.78481154723326,-117.09135358599005,CW670_Bio_SW_2017,SW,130.126312335958,135.7349593996063,358.71883202099735,,3.0,12.3,68.8,19.3,1.0,
2017,671,46.78480589674296,-117.09102760303982,CW671_Bio_SW_2017,SW,130.9465223097113,135.455093503937,304.58497375328085,,3.2,11.7,68.9,19.3,1.0,
2017,672,46.78490729965393,-117.09071826478312,CW672_Bio_SW_2017,SW,171.13681102362204,177.63488865649603,413.6729002624672,,1.1,15.7,68.7,23.7,1.0,
2017,673,46.78484243446261,-117.09022135738049,CW673_Bio_SW_2017,SW,120.69389763779527,125.62979822834646,282.02919947506564,,3.2,13.4,69.0,20.6,1.0,
2017,674,46.785036902759266,-117.09142562310466,CW674_Bio_SW_2017,SW,145.71030183727035,150.88042876476376,352.5672572178478,,3.9,13.8,68.1,22.6,1.0,
2017,675,46.78504435150698,-117.09189477052433,CW675_Bio_SW_2017,SW,180.15912073490813,186.27054625984252,440.73982939632543,,1.6,15.0,68.7,22.8,1.0,
2018,1,46.77872900102268,-117.08751399999728,CE1_Bio_GB_2018_5-A,GB,154.828302712161,,323.3267716535433,,,,,,1.0,
2018,2,46.778691632030224,-117.08706455043719,CE2_Bio_GB_2018_6-A,GB,359.88079615048116,,428.3136482939633,,,,,,1.0,
2018,3,46.77879100102537,-117.08667800000025,CE3_Bio_GB_2018_7-A,GB,225.3663604549431,,480.8070866141732,,,,,,1.0,
2018,4,46.778761001018935,-117.08626000000152,CE4_Bio_GB_2018_8-A,GB,274.1688538932633,,575.5413385826772,,,,,,1.0,
2018,5,46.77866600102665,-117.08584199999783,CE5_Bio_GB_2018_9-A,GB,264.73643919510056,,505.82349081364833,,,,,,1.0,
2018,6,46.77877321025278,-117.08541874519892,CE6_Bio_GB_2018_10-A,GB,251.6130796150481,,482.03740157480314,,,,,,1.0,
2018,7,46.77863200102642,-117.08500599999726,CE7_Bio_GB_2018_11-A,GB,240.5402449693788,,484.498031496063,,,,,,1.0,
2018,8,46.77872100102458,-117.08458800000076,CE8_Bio_GB_2018_12-A,GB,233.56846019247592,,471.3746719160105,,,,,,1.0,
2018,9,46.778674001023624,-117.08416999999936,CE9_Bio_GB_2018_13-A,GB,271.29811898512685,,507.46391076115486,,,,,,1.0,
2018,10,46.778737001021355,-117.08375199999682,CE10_Bio_GB_2018_14-A,GB,192.5579615048119,,408.2185039370078,,,,,,1.0,
2018,11,46.7786580010233,-117.08333399999913,CE11_Bio_GB_2018_15-A,GB,238.4897200349956,,461.1220472440945,,,,,,1.0,
2018,12,46.77873107677735,-117.08293983817022,CE12_Bio_GB_2018_16-A,GB,209.37226596675416,,410.2690288713911,,,,,,1.0,
2018,13,46.77876400102563,-117.08249800000463,CE13_Bio_GB_2018_17-A,GB,178.61439195100613,,366.3877952755905,,,,,,1.0,
2018,14,46.77868863599479,-117.0816321595189,CE14_Bio_GB_2018_19-A,GB,201.17016622922134,,493.93044619422574,,,,,,1.0,
2018,15,46.77870700102554,-117.08124400000453,CE15_Bio_GB_2018_20-A,GB,258.584864391951,,524.6883202099738,,,,,,1.0,
2018,16,46.778826001025564,-117.08040800000407,CE16_Bio_GB_2018_22-A,GB,237.25940507436567,,512.7952755905512,,,,,,1.0,
2018,17,46.77879700102244,-117.07998999999907,CE17_Bio_GB_2018_23-A,GB,489.0638670166229,,1034.4488188976377,,,,,,1.0,
2018,18,46.7789517373865,-117.08888011980027,CE18_Bio_GB_2018_1-B,GB,262.68591426071737,,540.2723097112861,,,,,,1.0,
2018,19,46.77882662026398,-117.08846626321277,CE19_Bio_GB_2018_2-B,GB,214.29352580927383,,513.6154855643044,,,,,,1.0,
2018,20,46.778867001026,-117.08806400000168,CE20_Bio_GB_2018_3-B,GB,167.54155730533682,,356.9553805774278,,,,,,1.0,
2018,21,46.77884200102199,-117.08764599999786,CE21_Bio_GB_2018_4-B,GB,412.7843394575678,,777.7230971128608,,,,,,1.0,
2018,22,46.779015001024526,-117.08722800000714,CE22_Bio_GB_2018_5-B,GB,276.2193788276465,,514.8458005249344,,,,,,1.0,
2018,23,46.77900277981173,-117.08683096836735,CE23_Bio_GB_2018_6-B,GB,227.4168853893263,,438.9763779527559,,,,,,1.0,
2018,24,46.77907700102243,-117.08639199999817,CE24_Bio_GB_2018_7-B,GB,321.330927384077,,588.2545931758531,,,,,,1.0,
2018,25,46.77904700102568,-117.08597400000161,CE25_Bio_GB_2018_8-B,GB,285.65179352580924,,555.4461942257218,,,,,,1.0,
2018,26,46.77895200101939,-117.08555600000317,CE26_Bio_GB_2018_9-B,GB,316.40966754155727,,570.2099737532808,,,,,,1.0,
2018,27,46.77906282015732,-117.08511703761309,CE27_Bio_GB_2018_10-B,GB,234.79877515310585,,406.9881889763779,,,,,,1.0,
2018,28,46.778918001019214,-117.08472000000046,CE28_Bio_GB_2018_11-B,GB,209.7823709536308,,416.8307086614173,,,,,,1.0,
2018,29,46.77900700102105,-117.08430200000568,CE29_Bio_GB_2018_12-B,GB,281.1406386701662,,499.6719160104987,,,,,,1.0,
2018,30,46.77896000102163,-117.08388400000464,CE30_Bio_GB_2018_13-B,GB,231.10783027121607,,443.07742782152235,,,,,,1.0,
2018,31,46.77902300102438,-117.08346599999722,CE31_Bio_GB_2018_14-B,GB,200.7600612423447,,389.76377952755905,,,,,,1.0,
2018,32,46.7789440010205,-117.08304799999878,CE32_Bio_GB_2018_15-B,GB,203.22069116360456,,391.81430446194224,,,,,,1.0,
2018,33,46.77901300102674,-117.08263000000113,CE33_Bio_GB_2018_16-B,GB,85.52055993000874,,187.99212598425194,,,,,,1.0,
2018,34,46.77905000102482,-117.08221199999544,CE34_Bio_GB_2018_17-B,GB,183.12554680664917,,366.7979002624672,,,,,,1.0,
2018,35,46.77885200102648,-117.08179400000633,CE35_Bio_GB_2018_18-B,GB,284.0113735783027,,550.5249343832021,,,,,,1.0,
2018,36,46.77900736612355,-117.08140584057901,CE36_Bio_GB_2018_19-B,GB,321.7410323709536,,684.2191601049868,,,,,,1.0,
2018,37,46.77899300102514,-117.08095799999762,CE37_Bio_GB_2018_20-B,GB,99.87423447069116,,283.9566929133858,,,,,,1.0,
2018,38,46.77884900101816,-117.08054000000011,CE38_Bio_GB_2018_21-B,GB,200.7600612423447,,454.5603674540682,,,,,,1.0,
2018,39,46.77911200102652,-117.08012199999816,CE39_Bio_GB_2018_22-B,GB,117.09864391951007,,274.5242782152231,,,,,,1.0,
2018,40,46.77908300102403,-117.07970400000312,CE40_Bio_GB_2018_23-B,GB,54.352580927384075,,178.55971128608923,,,,,,1.0,
2018,41,46.77904700101928,-117.07928600000673,CE41_Bio_GB_2018_24-B,GB,271.70822397200345,,515.2559055118111,,,,,,1.0,
2018,42,46.77911338071858,-117.08870618752239,CE42_Bio_GB_2018_2-C,GB,475.5304024496937,,948.3267716535433,,,,,,1.0,
2018,43,46.77915300101901,-117.08831800000553,CE43_Bio_GB_2018_3-C,GB,233.97856517935256,,1098.015091863517,,,,,,1.0,
2018,44,46.77912800102582,-117.08790000000225,CE44_Bio_GB_2018_4-C,GB,322.9713473315835,,630.0853018372703,,,,,,1.0,
2018,45,46.77928832933849,-117.08746351328749,CE45_Bio_GB_2018_5-C,GB,346.34733158355203,,270.42322834645665,,,,,,1.0,nan| Harvest index is very high.
2018,46,46.77927800102402,-117.08706400000133,CE46_Bio_GB_2018_6-C,GB,272.5284339457568,,494.750656167979,,,,,,1.0,
2018,47,46.77936300102523,-117.08664599999709,CE47_Bio_GB_2018_7-C,GB,262.27580927384076,,518.1266404199475,,,,,,1.0,
2018,48,46.779333001021534,-117.08622800000366,CE48_Bio_GB_2018_8-C,GB,215.9339457567804,,497.21128608923885,,,,,,1.0,
2018,49,46.77923800102054,-117.08581000000353,CE49_Bio_GB_2018_9-C,GB,290.1629483814523,,645.6692913385826,,,,,,1.0,
2018,50,46.779321227778425,-117.08533552848378,CE50_Bio_GB_2018_10-C,GB,325.02187226596675,,605.0688976377953,,,,,,1.0,
2018,51,46.77919681234803,-117.0849635131284,CE51_Bio_GB_2018_11-C,GB,238.07961504811897,,456.6108923884515,,,,,,1.0,
2018,52,46.779293001021166,-117.08455600000421,CE52_Bio_GB_2018_12-C,GB,281.55074365704286,,566.5190288713911,,,,,,1.0,
