HarvestYear,ID2,Latitude,Longitude,SampleID,Crop,GrainYieldDryPerArea,BiomassDryPerArea,Comments
2004,106,46.779881,-117.083483,,SW,483.7598425196849,1274.2316123836792,
2004,107,46.779802000000004,-117.08306499999999,,SW,289.37007874015745,715.0087648715444,
2004,108,46.779871,-117.082647,,SW,406.988188976378,1089.0686128856535,
2004,109,46.77987977,-117.08219348,,SW,439.4685039370079,1165.7536027336205,
2004,110,46.77967045,-117.08175331,,WW,455.21653543307093,1329.8840493742728,
2004,111,46.779849,-117.08139299999999,,WW,458.6614173228346,1333.7862367307182,
2004,112,46.779851,-117.080975,,WW,545.767716535433,1432.4558313151292,
2004,113,46.77969063,-117.08053909,,WW,561.5157480314962,1450.2944020874525,
2004,114,46.77997,-117.08013899999999,,WW,546.259842519685,1433.0132866517647,
2004,115,46.77992463,-117.07970309,,WW,486.71259842519686,1365.5611909189186,
2004,116,46.779905,-117.079303,,WW,545.275590551181,1431.8983759784944,
2004,117,46.779826,-117.07888500000001,,WW,505.02048757294097,1386.2994385110396,
2004,118,46.779838,-117.07846699999999,,WW,543.3070866141733,1429.668554631954,
2004,119,46.77982663,-117.07801916,,WW,659.9409448818898,1561.785469414471,
2004,120,46.77978,-117.07763100000001,,WW,540.3543307086615,1426.3238226121434,
2004,121,46.779944,-117.07721299999999,,WW,287.8937007874016,1140.3492349183414,
2004,122,46.779986,-117.087699,,WB,309.5472440944882,721.349511438134,
2004,123,46.780159000000005,-117.087281,,WB,476.87007874015745,1040.2344266986852,
2004,124,46.780136,-117.086863,,WP,72.0,198.0105436558788,
2004,125,46.780221000000004,-117.086445,,WC,250.0,708.3718878518054,
2004,126,46.78018382,-117.08601127,,SC,234.0,741.5059513807544,
2004,127,46.78008882,-117.08559328,,SP,237.0,622.8834080717488,
2004,128,46.780214,-117.085191,,SP,130.0,413.3430800700503,
2004,129,46.780062,-117.084773,,SB,283.95669291338584,735.0640779740961,
2004,130,46.780151000000004,-117.084355,,SW,431.59448818897636,1167.080677415323,
2004,131,46.780103999999994,-117.083937,,SW,512.7952755905512,1292.2859251968503,
2004,132,46.780167,-117.083519,,SW,550.1968503937007,1351.4431742718907,
2004,133,46.780088,-117.083101,,SW,567.9133858267718,1477.051388313303,
2004,134,46.780157,-117.082683,,SW,557.5787401574803,1331.2384021264857,
2004,135,46.780194,-117.08226499999999,,SW,446.35826771653535,1274.1088529474355,
2004,136,46.779996000000004,-117.081847,,SW,551.1811023622047,1506.8386338071373,
2004,137,46.78014727,-117.08145287,,SW,425.6889763779528,1178.1175744304153,
2004,138,46.780136999999996,-117.081011,,WW,599.9015748031496,1493.7759183449898,
2004,139,46.779993,-117.080593,,WW,381.16384563667725,1246.0009209880936,
2004,140,46.780256,-117.080175,,WW,581.2007874015748,1472.592615552856,
2004,141,46.780227,-117.079757,,WW,435.03937007874015,1307.0283805722338,
2004,142,46.780190999999995,-117.07933899999999,,WW,505.90551181102364,1387.3019490476872,
2004,143,46.78010382,-117.07890309999999,,WW,504.4291338582677,1385.629583037782,
2004,144,46.780124,-117.078503,,WW,527.0669291338584,1411.2725285229963,
2004,145,46.780128999999995,-117.07808500000002,,WW,485.72834645669286,1364.4462802456483,
2004,146,46.780066,-117.07766699999999,,WW,447.8346456692913,1321.5222193247462,
2004,147,46.780229999999996,-117.077249,,WW,275.09842519685037,1125.855396165829,
2004,148,46.780004,-117.076831,,WW,523.6220472440945,1407.3703411665504,
2004,149,46.780421999999994,-117.087103,,WB,537.4015748031496,1155.5957342782376,
2004,150,46.780507,-117.086685,,WP,87.0,231.37521241690482,
2004,151,46.78045544,-117.08622506,,WC,227.0,654.7046660260277,
2004,152,46.78037122,-117.08583327,,SC,332.0,900.8276173853748,
2004,153,46.7805,-117.085431,,SC,341.0,898.6200980392157,
2004,154,46.780348,-117.08501299999999,,SP,148.0,450.2194167052103,
2004,155,46.780437,-117.084595,,SB,415.35433070866134,991.2079864332991,
2004,156,46.780390000000004,-117.084177,,SW,566.4370078740158,1423.1778719967697,
2004,157,46.780453,-117.08375900000001,,SW,386.31889763779526,1217.8003791192768,
2004,158,46.780374,-117.08334099999999,,SW,380.9055118110237,1040.645721094074,
2004,159,46.780443,-117.082923,,SW,482.7755905511811,1113.97972249828,
2004,160,46.78048,-117.082505,,SW,423.7204724409449,968.433633295838,
2004,161,46.780282,-117.08208700000002,,SW,485.23622047244095,1233.6953014069961,
2004,162,46.78040873,-117.08164513,,SW,466.04330708661416,1256.3126664023112,
2004,163,46.780423,-117.081251,,SW,538.3858267716536,1301.5221797770328,
2004,164,46.780279,-117.08083300000001,,WW,648.1299212598425,1548.4065413352287,
2004,165,46.780542,-117.08041499999999,,WW,563.9763779527559,1453.081678770628,
2004,166,46.780513,-117.07999699999999,,WW,590.0590551181102,1482.6268116122878,
2004,167,46.780477000000005,-117.07957900000001,,WW,352.85433070866134,1221.1051743532057,
2004,168,46.780398,-117.07916100000001,,WW,536.4173228346457,1421.864179919063,
2004,169,46.780409999999996,-117.07874299999999,,WW,512.3031496062993,1394.5488684239433,
2004,170,46.780415000000005,-117.078325,,WW,487.2047244094488,1366.1186462555534,
2004,171,46.780352,-117.07790700000001,,WW,506.8897637795275,1388.4168597209573,
2004,172,46.780516,-117.07748899999999,,WW,475.39370078740166,1352.7397181763115,
2004,173,46.78029,-117.07707099999999,,WW,514.271653543307,1396.7786897704837,
2004,174,46.780414,-117.07665300000001,,WW,647.1456692913385,1547.2916306619584,
2004,175,46.780708000000004,-117.08687900000001,,WB,419.29133858267716,930.500499976672,
2004,176,46.78080097,-117.08647678,,WB,526.0826771653543,1134.0241076576708,
2004,177,46.780763,-117.08604299999999,,WP,193.0,467.15220499482194,
2004,178,46.780668,-117.085625,,WC,307.0,841.3732636809061,
2004,179,46.780786,-117.08520700000001,,SC,353.5,955.4807692307693,
2004,180,46.780634,-117.08478899999999,,SP,83.0,317.0548677449104,
2004,181,46.780722999999995,-117.08437099999999,,SB,412.40157480314963,985.4519435465755,
2004,182,46.78065692,-117.08392119,,SW,439.4685039370079,1195.3804487674336,
2004,183,46.780739000000004,-117.08353500000001,,SW,483.26771653543307,1125.1923538111034,
2004,184,46.78066,-117.08311699999999,,SW,581.6929133858267,1320.1459573650855,
2004,185,46.780729,-117.082699,,SW,548.2283464566929,1515.328276980083,
2004,186,46.780766,-117.08228100000001,,SW,536.9094488188977,1494.8962664779265,
2004,187,46.780568,-117.08186299999998,,SW,308.07086614173227,1000.7095770005493,
2004,188,46.780707,-117.081445,,SW,309.0551181102362,1007.840651274523,
2004,189,46.780709,-117.081027,,SW,531.9881889763781,1206.6140229608704,
2004,190,46.780565,-117.08060900000001,,WW,554.6259842519686,1442.4900273745611,
2004,191,46.780828,-117.08019099999999,,WW,514.763779527559,1397.3361451071187,
2004,192,46.780799,-117.079773,,WW,506.8897637795275,1388.4168597209573,
2004,193,46.780763,-117.079355,,WW,536.4173228346457,1390.3058313363003,
2004,194,46.78066353,-117.07891312,,WW,583.6614173228346,1475.3798922360315,
2004,195,46.780696,-117.078519,,WW,502.4606299212599,1383.3997616912416,
2004,196,46.780701,-117.078101,,WW,653.5433070866143,1554.5385500382145,
2004,197,46.780638,-117.07768300000001,,WW,561.5157480314962,1450.2944020874525,
2004,198,46.780802,-117.077265,,WW,558.5629921259842,1446.9496700676418,
2004,199,46.780576,-117.076847,,WW,628.4448818897637,1526.1083278698247,
2004,200,46.7810531,-117.08662620000001,,WB,188.97637795275588,491.5647930886188,
2004,201,46.781048999999996,-117.086242,,WB,444.8818897637795,979.2711340753444,
2004,202,46.780954,-117.085824,,WP,54.5,159.08509676801512,
2004,203,46.781071999999995,-117.085406,,WC,202.0,618.456043956044,
2004,204,46.78092,-117.084988,,SC,220.0,734.4957446808511,
2004,205,46.781009000000005,-117.08457,,SP,62.5,275.05681768820045,
2004,206,46.780962,-117.084152,,SB,491.6338582677165,1139.9057610069938,
2004,207,46.78103938,-117.08375497,,SB,463.5826771653543,1085.2233535831192,
2004,208,46.780946,-117.083316,,SW,391.7322834645669,1071.7788117394416,
2004,209,46.781015000000004,-117.082898,,SW,451.2795275590551,1162.6476377952756,
2004,210,46.781052,-117.08248,,SW,537.8937007874017,1460.5430754979157,
2004,211,46.780854,-117.08206200000001,,SW,725.3937007874016,2068.5076511662455,
2004,212,46.780993,-117.081644,,SW,569.8818897637796,1381.62496502658,
2004,213,46.780995000000004,-117.081226,,SW,666.3385826771654,1566.0332121946294,
2004,214,46.780851,-117.080808,,SW,692.4212598425197,1508.1015884575122,
2004,215,46.78111806,-117.08043771,,SW,591.5354330708661,1287.0653396586295,
2004,216,46.781085,-117.079972,,WW,566.9291338582677,1456.4264107904385,
2004,217,46.781048999999996,-117.079554,,WW,628.9370078740158,1526.6657832064602,
2004,218,46.78097,-117.079136,,WW,528.5433070866142,1412.9448945329013,
2004,219,46.780982,-117.078718,,WW,664.3700787401575,1566.8025674441867,
2004,220,46.780986999999996,-117.0783,,WW,586.6141732283464,1478.7246242558422,
2004,221,46.780924,-117.077882,,WW,613.1889763779527,1508.827212434137,
2004,222,46.781088000000004,-117.07746399999999,,WW,546.751968503937,1433.5707419883997,
2004,223,46.780862,-117.077046,,WW,466.5354330708661,1342.7055221168798,
2004,224,46.780986,-117.076628,,WW,546.259842519685,1433.0132866517647,
2004,225,46.781365,-117.08629499999999,,WB,310.0393700787401,722.2874082477236,
2004,226,46.78132062,-117.08586126,,WP,156.0,384.85268871762446,
2004,227,46.78122203,-117.08543278,,WC,209.0,612.7042315536801,
2004,228,46.781358000000004,-117.08504099999999,,WC,83.0,313.85,
2004,229,46.781206,-117.084623,,SC,247.0,803.9736842105264,
2004,230,46.781295,-117.08420500000001,,SP,186.5,500.1204819277108,
2004,231,46.781248,-117.08378700000002,,SB,384.3503937007874,930.7695361227006,
2004,232,46.78127044,-117.08328225,,SW,369.09448818897636,1038.643796037592,
2004,233,46.781232,-117.082951,,SW,426.55741689751153,1151.6631663890157,
2004,234,46.781301,-117.08253300000001,,SW,441.4370078740157,1260.0639763779527,
2004,235,46.781338,-117.08211499999999,,SW,463.5826771653543,1282.091996801181,
2004,236,46.78114,-117.08169699999999,,SW,533.9566929133858,1229.8979047110636,
2004,237,46.78126348,-117.08124367,,SW,429.1338582677165,1192.5935039370079,
2004,238,46.781281,-117.08086100000001,,SW,522.1456692913385,1436.8133125801132,
2004,239,46.78115338,-117.08045495,,SW,523.1299212598425,1184.7299272250061,
2004,240,46.78144636,-117.08011053,,SW,353.8385826771653,909.4974592565464,
2004,241,46.781371,-117.07960700000001,,WW,581.2007874015748,1472.592615552856,
2004,242,46.781335,-117.07918899999999,,WW,662.4015748031496,1564.5727460976464,
2004,243,46.781256,-117.078771,,WW,606.2992125984252,1537.167418084836,
2004,244,46.78129255,-117.07838882,,WW,671.751968503937,1575.1643974937128,
2004,245,46.781273,-117.07793500000001,,WW,554.1338582677165,1441.932572037926,
2004,246,46.781209999999994,-117.07751699999999,,WW,618.1102362204724,1514.401765800488,
2004,247,46.781374,-117.077099,,WW,659.4488188976378,1561.2280140778357,
2004,248,46.78116437,-117.07669891,,WW,727.8543307086615,1638.7143058701135,
2004,249,46.781526,-117.08586399999999,,WB,590.0590551181102,1255.9506929043523,
2004,250,46.781644,-117.08544599999999,,WP,169.0,413.7687349771804,
2004,251,46.781492,-117.08502800000001,,WC,32.0,199.69995924226146,
2004,252,46.78155584,-117.08457853,,SC,187.0,665.0965809499669,
2004,253,46.781534,-117.08419199999999,,SC,100.0,523.6579590887225,
2004,254,46.781597,-117.083774,,SP,238.5,682.4047619047619,
2004,255,46.781518,-117.08335600000001,,SB,618.6023622047244,1425.8601506333448,
2004,256,46.781587,-117.08293799999998,,SW,527.5590551181102,1300.4306782094227,
2004,257,46.781624,-117.08252,,SW,407.9724409448819,1017.1788422280548,
2004,258,46.781426,-117.082102,,SW,549.7047244094488,1292.3033445076792,
2004,259,46.781565,-117.08168400000001,,SW,495.0787401574803,1359.9951791740318,
2004,260,46.781566999999995,-117.08126599999999,,SW,449.8031496062992,1173.5086713844312,
2004,261,46.781423,-117.080848,,SW,501.4763779527559,1481.0461192350954,
2004,262,46.781686,-117.08043,,SW,428.64173228346453,1329.7766462851362,
2004,263,46.781657,-117.08001200000001,,SW,472.93307086614175,1228.8259640621845,
2004,264,46.781621,-117.079594,,WW,571.3582677165355,1461.4435088201542,
2004,265,46.78153382,-117.0791581,,WW,746.5551181102362,1659.897608662247,
2004,266,46.781554,-117.07875800000001,,WW,676.1811023622048,1580.181495523429,
2004,267,46.781559,-117.07834,,WW,639.271653543307,1526.6142784959366,
2004,268,46.781496000000004,-117.077922,,WW,448.81889763779526,1322.6371299980165,
2004,269,46.781659999999995,-117.077504,,WW,437.5,1309.8156572554094,
2004,270,46.781434000000004,-117.07708600000001,,WW,652.5590551181102,1553.4236393649444,
2004,271,46.781558000000004,-117.076668,,WW,399.60629921259834,1266.891596334507,
2004,272,46.781812,-117.08559,,WB,431.10236220472433,953.0100234068284,
2004,273,46.781929999999996,-117.085172,,WP,188.5,457.14280436651416,
2004,274,46.781778,-117.084754,,WC,424.0,1114.3760877511659,
2004,275,46.78187778,-117.08435697,,WC,316.0,862.3734809170802,
2004,276,46.78182,-117.083918,,SC,316.5,875.6287824560725,
2004,277,46.781883,-117.0835,,SP,210.5,578.2622522439601,
2004,278,46.781804,-117.083082,,SB,445.8661417322834,1128.0381944444443,
2004,279,46.78185937,-117.08265008,,SW,596.9488188976378,1482.8276980083372,
2004,280,46.781909999999996,-117.082246,,SW,512.3031496062993,1316.1006627768652,
2004,281,46.78170481,-117.08181228,,SW,428.64173228346453,1117.4807727522432,
2004,282,46.781851,-117.08141,,SW,487.6968503937008,1239.7370548052356,
2004,283,46.781853000000005,-117.080992,,SW,445.37401574803147,1029.8045836157896,
2004,284,46.781709,-117.080574,,SW,409.4488188976378,1275.37797605181,
2004,285,46.781971999999996,-117.080156,,SW,465.0590551181102,1210.49701132249,
2004,286,46.781943,-117.07973799999999,,SW,547.2440944881888,1399.3491077434414,
2004,287,46.781907000000004,-117.07932,,WW,610.2362204724409,1505.4824804143266,
2004,288,46.78180208,-117.07886619,,WW,698.3267716535432,1605.266985672008,
2004,289,46.78184,-117.078484,,WW,726.3779527559054,1637.0419398602082,
2004,290,46.781845000000004,-117.07806599999999,,WW,620.5708661417323,1517.1890424836636,
2004,291,46.781782,-117.077648,,WW,487.2047244094488,1366.1186462555534,
2004,292,46.781946000000005,-117.07723,,WW,446.35826771653535,1319.8498533148409,
2004,293,46.78172,-117.07681200000002,,WW,516.2401574803149,1399.0085111170238,
2004,297,46.782098,-117.085536,,WB,302.1653543307087,692.6269244329534,
2004,298,46.782216,-117.085118,,WB,529.5275590551181,1200.9685312773404,
2004,299,46.782064,-117.0847,,WP,20.0,82.34635861765531,
2004,300,46.782153,-117.084282,,WC,203.0,593.3588516746411,
2004,301,46.782106,-117.08386399999999,,SC,323.5,887.0089014564026,
2004,302,46.78215462,-117.08343026,,SP,254.0,667.3800657789302,
2004,303,46.78207922,-117.08301227,,SB,517.2244094488188,1128.6909448818897,
2004,304,46.782159,-117.08261,,SB,446.8503937007874,1052.6057772250183,
2004,305,46.782196,-117.08219199999999,,SW,472.93307086614175,1050.3804794923021,
2004,306,46.781998,-117.081774,,SW,550.1968503937007,1199.4821978774391,
2004,307,46.782137,-117.081356,,SW,462.59842519685037,1193.9871152469577,
2004,308,46.782139,-117.08093799999999,,SW,482.7755905511811,1255.317160075661,
2004,309,46.78197702,-117.08049902,,SW,600.3937007874017,1487.837457817773,
2004,310,46.782258,-117.080102,,SW,421.751968503937,1090.784293410692,
2004,311,46.782229,-117.07968400000001,,SW,472.4409448818898,1250.1587503175006,
2004,312,46.78221346,-117.07930181,,SW,436.0236220472441,1191.0296188142047,
2004,313,46.782114,-117.078848,,WW,497.09712399260656,1377.324254405142,
2004,314,46.782126,-117.07843000000001,,WW,448.32677165354335,1322.0796746613814,
2004,315,46.78214737,-117.07804184,,WW,492.12598425196853,1371.6931996219046,
2004,316,46.782068,-117.07759399999999,,WW,490.15748031496076,1369.4633782753642,
2004,323,46.78249247,-117.08513522,,WB,310.0393700787401,711.8185947910357,
2004,324,46.78235,-117.084751,,WP,97.0,276.55555555555554,
2004,325,46.782439000000004,-117.084333,,WP,130.5,391.56907894736844,
2004,326,46.782392,-117.08391499999999,,WC,272.0,759.7057522068969,
2004,327,46.782455,-117.083497,,SC,287.5,828.4825751689908,
2004,328,46.782376,-117.083079,,SP,218.5,594.6517351929201,
2004,329,46.78243781,-117.08264527,,SB,521.6535433070867,1198.4255303553512,
2004,330,46.782482,-117.08224299999999,,SB,549.2125984251968,1252.1485972981054,
2004,331,46.782284000000004,-117.081825,,SW,476.87007874015745,1120.123935400932,
2004,332,46.782423,-117.08140700000001,,SW,439.9606299212599,1135.8743967487937,
2004,333,46.782425,-117.08098899999999,,SW,453.248031496063,1108.32756969568,
2004,334,46.782281,-117.08057099999999,,SW,530.5118110236219,1276.9082832573558,
2004,335,46.782544,-117.080153,,SW,479.82283464566933,1385.6607532492174,
2004,336,46.782515000000004,-117.07973500000001,,SW,438.9763779527559,1428.7823397075367,
2004,337,46.782478999999995,-117.07931699999999,,SW,531.9881889763781,1330.3773609181208,
2004,338,46.78239455,-117.07889105,,WW,550.6889763779526,1438.0303846814804,
2004,348,46.782636,-117.084617,,WB,714.0748031496063,1481.7913385826769,
2004,349,46.782725,-117.084199,,WP,226.0,499.15384615384613,
2004,350,46.782678000000004,-117.083781,,WC,255.0,720.0386752052352,
2004,351,46.782740999999994,-117.08336299999999,,SC,288.0,829.2954408118717,
2004,352,46.78264763,-117.08291879,,SP,204.0,564.9457973479302,
2004,353,46.782731,-117.082527,,SP,241.5,641.7714986711802,
2004,354,46.782768,-117.082109,,SB,408.4645669291338,977.7772196976105,
2004,355,46.78257,-117.08169099999999,,SW,512.7952755905512,1226.5583130642701,
2004,356,46.782709000000004,-117.081273,,SW,566.9291338582677,1378.2043691906933,
2004,357,46.782711,-117.080855,,SW,590.5511811023622,1391.5250725238293,
2004,358,46.78255608,-117.08041408,,SW,489.17322834645665,1333.8125426250854,
2004,359,46.78283,-117.080019,,SW,507.3818897637795,1140.0126072724056,
2004,360,46.782801,-117.079601,,SW,372.53937007874015,992.6044400699913,
2004,371,46.78296597,-117.08422983,,WB,678.6417322834645,1400.0252713343264,
2004,372,46.782964,-117.083798,,WP,25.5,49.607142857142854,
2004,373,46.783027000000004,-117.08338,,WC,275.0,766.7058246189549,
2004,374,46.782948,-117.08296200000001,,SC,262.5,787.8392930249552,
2004,375,46.78300622,-117.08252827,,SP,261.0,681.7208633592702,
2004,376,46.783054,-117.082126,,SP,224.5,606.9438474046402,
2004,377,46.78282132,-117.08165033,,SW,532.9724409448819,1514.4663796521836,
2004,378,46.782995,-117.08129,,SW,520.6692913385826,1275.624490904154,
2004,379,46.782996999999995,-117.080872,,SW,592.5196850393701,1481.0089844538663,
2004,380,46.782853,-117.080454,,SW,504.9212598425197,1255.9055118110236,
2004,381,46.783116,-117.080036,,SW,389.7637795275591,953.5846004163272,
2004,394,46.78312585,-117.08390985,,WP,448.0,1034.3515739322643,
2004,395,46.783313,-117.08349799999999,,WP,140.79115102408812,351.02347482977314,
2004,396,46.783234,-117.08308000000001,,WC,251.0,709.4255319148937,
2004,397,46.783303000000004,-117.08266200000001,,SC,260.0,783.7749648105516,
2004,398,46.78335797,-117.08227546,,SC,244.5,758.5761298812494,
2004,399,46.783142,-117.081826,,SB,537.8937007874017,1215.0590551181103,
2004,400,46.783281,-117.08140800000001,,SB,468.503937007874,1055.1463469730218,
2004,401,46.783283000000004,-117.08098999999999,,SW,499.01574803149606,1172.1518208661419,
2004,402,46.783139,-117.080572,,SW,556.1023622047244,1292.385850777799,
2004,419,46.7834571,-117.08321056,,WP,144.34785627758453,358.9346943406737,
2004,420,46.78351532,-117.08277087,,WC,250.0,697.7627118644068,
2004,421,46.78355231,-117.08236678,,SC,255.97955893058273,777.2388079814399,
2004,422,46.783428,-117.081933,,SP,228.5,615.1385888791201,
2004,423,46.78355263,-117.08148355,,SB,514.763779527559,1184.9947636196625,
2004,424,46.783569,-117.081097,,SB,,,
2004,425,46.783425,-117.080679,,SW,486.2204724409449,1147.0693897637796,
2005,1,46.778729,-117.08751399999998,,SW,276.57480314960634,874.1764422304357,
2005,2,46.77869163,-117.08706455,,SW,308.5629921259843,1252.1517041209265,
2005,3,46.778791,-117.086678,,SW,360.72834645669286,1006.3837750914936,
2005,4,46.778760999999996,-117.08626000000001,,SW,367.6181102362205,967.7402932392072,
2005,5,46.778665999999994,-117.085842,,WW,481.79133858267716,1347.5223889886392,
2005,6,46.77877321,-117.08541875,,WW,453.248031496063,1327.781557991635,
2005,7,46.778632,-117.085006,,WW,413.87795275590554,1300.552825581974,
2005,8,46.778721000000004,-117.08458799999998,,WW,523.1299212598425,1376.1125580187831,
2005,9,46.778674,-117.08417,,WW,428.14960629921256,1310.4232410804761,
2005,10,46.778737,-117.083752,,WW,407.9724409448819,1296.4685157205245,
2005,11,46.778658,-117.08333400000001,,WW,404.0354330708661,1293.7456424795585,
2005,12,46.77873108,-117.08293984,,WW,655.5118110236219,1467.6691707462687,
2005,13,46.778764,-117.082498,,WL,141.0,605.5891230138918,
2005,14,46.77868863,-117.08163216,,SB,469.488188976378,1082.0323662026283,
2005,15,46.778707,-117.081244,,SB,345.4724409448819,820.2277311268098,
2005,16,46.778826,-117.080408,,WB,485.233798195242,952.6974412886088,
2005,17,46.778797,-117.07999,,SC,145.73892148654474,519.1795319369519,
2005,18,46.77895174,-117.08888012,,SW,,,
2005,19,46.77882662,-117.08846626,,SW,233.759842519685,886.2532808398948,
2005,20,46.778867,-117.08806399999999,,SW,249.0157480314961,713.3495648570245,
2005,21,46.778842,-117.08764599999999,,SW,296.25984251968504,729.264460932768,
2005,22,46.779015,-117.087228,,SW,290.3543307086614,728.553425564795,
2005,23,46.77900278,-117.08683097,,SW,444.3897637795275,1154.1647919010124,
2005,24,46.779077,-117.08639199999999,,SW,304.1338582677165,784.3452134272691,
2005,25,46.779047,-117.085974,,SW,279.5275590551181,726.4265577913873,
2005,26,46.778952000000004,-117.08555600000001,,WW,642.2244094488187,1458.479473558008,
2005,27,46.77906282,-117.08511704,,WW,690.9448818897638,1492.1750299149637,
2005,28,46.778918,-117.08471999999999,,WW,500.98425196850405,1360.796396038349,
2005,29,46.779007,-117.08430200000001,,WW,540.3543307086615,1388.02512844801,
2005,30,46.77896,-117.08388400000001,,WW,284.9409448818898,1211.3787269403338,
2005,31,46.779022999999995,-117.08346599999999,,WW,552.6574803149606,1396.5341073260292,
2005,32,46.778944,-117.083048,,WW,487.6968503937008,1351.6066988500884,
2005,33,46.779013,-117.08263000000001,,WW,338.5826771653543,1248.4778748484969,
2005,34,46.77905,-117.08221200000001,,WL,164.0,599.7725370797036,
2005,35,46.778852,-117.08179399999999,,WP,94.5,576.364642188739,
2005,36,46.77900737,-117.08140584,,WP,53.0,234.84174963066368,
2005,37,46.778993,-117.08095800000001,,SB,398.62204724409446,932.4297175878747,
2005,38,46.778849,-117.08053999999998,,WB,353.1583264971288,725.8551457947547,
2005,39,46.779112,-117.080122,,WB,337.571780147662,699.0849370097657,
2005,40,46.779083,-117.079704,,SC,66.5,360.05009893628693,
2005,41,46.779047,-117.07928600000001,,SP,127.69041278538694,319.7919054159361,
2005,42,46.77911338,-117.08870619,,SW,448.0591019606995,1188.2512999785074,
2005,43,46.779153,-117.08831799999999,,SW,275.5905511811024,843.0716020310545,
2005,44,46.779128,-117.0879,,SW,274.11417322834643,722.2383047707272,
2005,45,46.77928833,-117.08746351,,SW,297.73622047244095,694.70184367198,
2005,46,46.779278000000005,-117.08706399999998,,SW,345.9645669291339,820.6960687818436,
2005,47,46.779363000000004,-117.086646,,SW,380.4133858267717,904.0460544949867,
2005,48,46.779333,-117.086228,,SW,299.70472440944883,832.4087329992842,
2005,49,46.779238,-117.08581000000001,,SW,379.9212598425197,986.9288830934349,
2005,50,46.77932123,-117.08533553,,WW,455.21653543307093,1329.142994612118,
2005,51,46.77919681,-117.08496351,,WW,507.87401574803147,1365.5614242100396,
2005,52,46.779293,-117.084556,,WW,492.12598425196853,1354.6699312461753,
2005,53,46.779246,-117.084138,,WW,523.1299212598425,1376.1125580187831,
2005,54,46.779309000000005,-117.08372,,WW,628.9370078740158,1449.2897763697474,
2005,55,46.77923,-117.083302,,WW,631.8897637795276,1451.3319313004722,
2005,56,46.77931128,-117.08290191,,WW,486.71259842519686,1350.925980539847,
2005,57,46.779336,-117.082466,,WW,613.1889763779527,1438.398283405883,
2005,58,46.779138,-117.082048,,WL,133.5,607.4858358185186,
2005,59,46.77925244,-117.08160015,,WP,136.0,651.129037243271,
2005,60,46.779278999999995,-117.08121200000001,,WP,122.0,625.9073136104168,
2005,61,46.779135,-117.080794,,SB,586.6141732283464,1329.2922993297898,
2005,62,46.77941847,-117.08039988,,SB,485.23622047244095,1115.277399228129,
2005,63,46.779369,-117.079958,,WB,571.780147662018,1101.3425479631528,
2005,64,46.779333,-117.07954,,SC,116.0,459.45714266883516,
2005,65,46.779253999999995,-117.079122,,SP,134.80412014505492,338.84460045768435,
2005,66,46.77928646,-117.07873385,,SP,129.16177258660744,323.7326592552464,
2005,67,46.779271,-117.078286,,SP,117.77369059393352,293.2318750162153,
2005,68,46.779439,-117.08823100000001,,SW,395.07781045563866,1072.3280406604315,
2005,69,46.779414,-117.08781299999998,,SW,312.5,941.8338836677674,
2005,70,46.779587,-117.087395,,SW,338.0905511811024,831.290264853257,
2005,71,46.779564,-117.086977,,SW,273.62204724409446,663.3986928104575,
2005,72,46.779649,-117.08655900000001,,SW,418.3070866141732,1167.6129898502572,
2005,73,46.77963697,-117.08617246,,SW,396.1614173228346,1050.6889763779527,
2005,74,46.77950963,-117.08569155,,SW,419.29133858267716,1252.385981597806,
2005,75,46.779641999999996,-117.085305,,SW,389.27165354330714,1057.838155404993,
2005,76,46.77949,-117.08488700000001,,WW,293.7992125984252,1217.5051917325075,
2005,77,46.779579,-117.084469,,WW,601.3779527559055,1430.229663682985,
2005,78,46.779532,-117.084051,,WW,780.0196850393701,1553.780036991822,
2005,79,46.779595,-117.083633,,WW,637.3031496062993,1455.0758820068004,
2005,80,46.779516,-117.083215,,WW,636.3188976377952,1454.395163696559,
2005,81,46.779585,-117.082797,,WW,553.6417322834645,1397.2148256362707,
2005,82,46.779621999999996,-117.082379,,WW,454.2322834645669,1328.4622763018765,
2005,83,46.779424,-117.081961,,WL,114.0,612.4172891105475,
2005,84,46.779563,-117.081543,,WL,158.0,601.2899073234049,
2005,85,46.779565000000005,-117.081125,,WP,234.0,827.6811026732497,
2005,86,46.779421,-117.080707,,SB,438.48425196850405,1016.5812074336736,
2005,87,46.779684,-117.080289,,SB,487.2047244094488,1119.4330283563163,
2005,88,46.779655,-117.079871,,WB,652.994257588187,1240.8294253165168,
2005,89,46.77960671,-117.07944702,,SC,138.0,503.63805099441225,
2005,90,46.779540000000004,-117.079035,,SC,116.5,460.4612542216893,
2005,91,46.779552,-117.078617,,SP,133.5663494078611,335.52946993642354,
2005,92,46.779557000000004,-117.078199,,SP,161.10782021073558,409.29399491301336,
2005,93,46.779494,-117.077781,,SC,93.0,413.2680112375501,
2005,94,46.779658000000005,-117.07736299999999,,SC,87.5,402.2227841561559,
2005,95,46.77971682,-117.08807304,,SW,,,
2005,96,46.7797,-117.08766299999999,,SW,202.75590551181102,726.9614010877506,
2005,97,46.779872999999995,-117.087245,,SW,359.74409448818903,897.8499963880663,
2005,98,46.77985,-117.086827,,SW,401.57480314960634,998.428505260372,
2005,99,46.779934999999995,-117.086409,,SW,329.7244094488189,840.8196134574086,
